one	1 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	一	イチ、イツ	ひと<span style="font-weight:600; color:#5c73b8;">つ </span>-	one thing (★★★★)<br />		ICHI/ITSU - Eazy-e's debut album "EAZY duz it" was so good, IT'S going to go to number <span style="color:#aa0000;">one</span> on the charts.	もう一度 - もういちど - once more; again (★★★★★)<br />一 (one) + 度 (times) = もう一度 (once more)	一日 - ついたち - first day of the month (★★★★)<br />一 (one) + 日 (sun, day) = 一日 (first day of the month)	y
stream	54	★☆☆☆☆	河	カ	かわ -	river (suffix used with the names of rivers) (★★)<br />		可 (possible) + 氵 (waterleft)	KA - It's possible to drive your car into the water of the <span style="color:#aa0000;">stream</span>. All it takes is a CAR and some booze.	河童 - かっぱ - kappa (mythical water-dwelling creatures) (★)<br />河 (stream) + 童 (kid) = 河童 (kappa)<br /><br /><a href="http://kanjidamage.com/tags/37">SUF</a>	y
revise	55	★☆☆☆☆	訂	テイ		言 (say) + 丁 (nail) <br />		TEI - I'm saying to the carpenter, TAKE that nail back and <span style="color:#aa0000;">revise</span> the construction.	訂正 - ていせい - to correct; to revise (★)<br />訂 (revise) + 正 (correct) = 訂正 (to correct; to revise)		y
rice field	56 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	田		た -	rice field (★★)<br />		DESCRIPTION: You'll probably see this more in people's names than you ever will see rice paddies.	田舎 - いなか - rural area; countryside (★★★)<br />田 (rice field) + 舎 (hut) = 田舎 (countryside)		y
neighborhood, town	57	★★★☆☆	町	チョウ	まち -	town; block; neighborhood (★★★★)<br />		田 (rice field) + 丁 (nail) (Same-ON)	CHOU - The rice <span style="color:#aa0000;">hood</span> is next to the nail district.		y
cultivated field	58	★☆☆☆☆	畑		( <span style="color:#5c73b8;">ｘｘｘ </span>) はたけ -	field (for fruits, vegetables, etc.) (suffix) (★★)<br />		田 (rice field) + 忄 (fireleft)	They burn the <span style="color:#aa0000;">field</span> to clear it, then they plant crops.	<a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>	y
stomach	59	★★☆☆☆	胃		い -	stomach (★★)<br />		田 (rice field) + 月 (moon / organ) <br /><br />I - When I eat rice from the field, I keep it in the organ called the <span style="color:#aa0000;">stomach</span>.			y
put in / go in	60 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	入	ニュウ	( <span style="color:#5c73b8;">に</span> /<span style="color:#5c73b8;"> を</span> ) い<span style="font-weight:600; color:#5c73b8;">れる </span>-	to put in; to insert (★★★★★)	( <span style="color:#5c73b8;">に</span> / <span style="color:#5c73b8;">が</span> ) はい<span style="font-weight:600; color:#5c73b8;">る</span> -	to enter (★★★★★)	NYUU - I take my NEW axe and <span style="color:#aa0000;">put it in</span> your left side, you bourgeois pig!!	入り口 - いりぐち - entrance; gate (★★★★)<br />入 (put in / go in) + 口 (mouth) = 入り口 (entrance)<br /><br /><span style="color:#5c73b8;">に</span> 入院 <span style="color:#5c73b8;">する</span> - にゅういん - hospitalization (★★★)<br />入 (put/go in) + 院 (institution) = 入院 (hospitalization)	y
person	61	★★★★★	人	ニン、ジン	ひと -	person (★★★★★)<br />		NIN/JIN - NINjas wear JEANS on casual friday. It is kind of awkward at first, but you'll get used to it.	<span style="color:#5c73b8;">ｘｘｘ</span> 人 - じん - -ian (e.g. Italian, etc.) (attaches to name of country to denote nationality) (suffix) (★★★★★)<br /><br />人気 - にんき - famous; popular (★★★★)<br />人 (person) + 気 (mood) = 人気 (famous) <br /><br />人間 - にんげん - human being (★★★★)<br />人 (person) + 間 (a period of time) = 人間 (human being)	<a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>, <a href="http://kanjidamage.com/tags/34"><span style="text-decoration: underline; color:#0000ff;">MUTANT</span></a> 「亻」	y
what?!?	62	★★★★★	何	カ	なに -	what (★★★★★)<br />		亻 (personleft) + 可 (possible) (Same-ON)	KA - When you say "<span style="color:#aa0000;">WHAT</span>?", you are asking that person if what they just said is really possible.	何時 - なんじ - what time? (★★★★★)<br />何 (what?!?) + 時 (time) = 何時 (what time?)<br><br>幾何学 - きかがく - geometry (★)<br />幾 (how much?) + 何 (what) + 学 (knowledge) = 幾何学 (geometry)	y
believe	63	★★★★★	信	シン	しん<span style="font-weight:600; color:#5c73b8;">じる</span><span style="color:#5c73b8;"> </span><span style="color:#000000;">-</span>	<span style="color:#000000;">to believe (</span>★★★★★<span style="color:#000000;">)</span><br />		亻 (personleft) + 言 (say)	SHIN - If they've got a SHINy halo, it's safe to <span style="color:#aa0000;">believe</span> what that person has to say.	自信 - じしん - self-confidence (★★★★<span style="color:#000000;">)</span><br />自 (my own) + 信 (believe) = 自信 (self-confidence)	y
transform	64	★★★★☆	化	カ	( <span style="color:#5c73b8;">が</span> / <span style="color:#5c73b8;">に</span> ) ば<span style="font-weight:600; color:#5c73b8;">ける </span><span style="color:#000000;">-</span>	<span style="color:#000000;">to appear in disguise; to take the form of (</span>★)<br />		亻 (personleft) + 匕 (heel) <br /><br />The witch <span style="color:#aa0000;">transform</span>ed that person into a giant heel. <br /><br />KA - The CAR <span style="color:#aa0000;">transform</span>s into Optimus Prime.	DESCRIPTION: 「化」 is also used as a suffix meaning -ization, e.g. 「機械化」 means mechanization.	変化 <span style="color:#5c73b8;">する</span> - へんか - transformation; change (★★★★★)<br />変 (change) + 化 (transform) = 変化 (transformation; change)<br><br><a href="http://kanjidamage.com/tags/37">SUF</a>	y
flower	65	★★★★★	花	カ	はな -	flower (★★★★★)<br />		艹 (flowertop) + 化 (transform) (Same-ON) <br /><br />You can think of the top part as the bottom of your nose, with 2 little puffs of pollen going in as you smell the <span style="color:#aa0000;">flower</span>. <br /><br />KA - The Wizard transforms your CAR into a <span style="color:#aa0000;">flower</span>.	花見 - はなみ - cherry blossom viewing; flower viewing (★★★)<br />花 (flower) + 見 (look) = 花見 (cherry blossom viewing)	<a href="http://kanjidamage.com/tags/34"><span style="text-decoration: underline; color:#0000ff;">MUTANT</span></a> 「艹」	y
suffer	66	★★★☆☆	苦	ク	にが<span style="font-weight:600; color:#5c73b8;">い </span><span style="color:#000000;">-</span>	<span style="color:#000000;">bitter (</span>★★★<span style="color:#000000;">)</span>	( <span style="color:#5c73b8;">が</span> ) くる<span style="font-weight:600; color:#5c73b8;">しい</span> -	painful; difficult <span style="color:#000000;">(</span>★★★<span style="color:#000000;">)</span>	艹 (flowertop) + 古 (old) <br /><br />The old flower was <span style="color:#aa0000;">suffer</span><span style="color:#000000;">ing</span>, wilting, turning brown and being eaten by aphids. <br /><br />KU - My KUCHI (口) was <span style="color:#aa0000;">suffer</span><span style="color:#000000;">ing</span> from too much candy.	苦労 - くろう - troubles; hardships<span style="color:#000000;"> (</span>★★★<span style="color:#000000;">)</span><br /><span style="color:#000000;">苦 (suffer) + 労 (labor) = 苦労 (hardships)</span>	y
grass	67	★★☆☆☆	草	ソウ	くさ -	grass (★)<br />		艹 (flowertop) + 早 (early) <br /><br />SOU - The flowers of the <span style="color:#aa0000;">grass</span> bloom SO early in the sun.			y
luggage	68	★★☆☆☆	荷	カ	に -	load; baggage<br>		艹 (flowertop) (Same-ON) + 何 (what) 	KA - What kind of idiot puts a flower in the <span style="color:#aa0000;">luggage</span> in their CAR??? It'll get crushed for sure!	荷物 - にもつ - luggage; baggage; burden (★★★★)<br />荷 (luggage) + 物 (thing) = 荷物 (luggage; burden)	y
George Michael's Moustache<br />	69 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(big radical)	冂	<img src="06bf2274e669a91b0ed29ddde1ca154c.jpg" />							
inside	70	★★★★★	内	ナイ	うち -	within; inside; I (primarily used by women and children); we (referring to one's in-group, i.e. company, etc.) (★★★★★)<br />		冂 (George Michael's Moustache) + 人 (person)<br /><br />NAI - It's NICE to be a person trapped <span style="color:#aa0000;">inside</span> George Michael's stache?	内容 - ないよう - contents (★★★★)<br />内 (inside) + 容 (appearance) = 内容 (contents)	内緒 - ないしょ - secret; secrecy; confidentiality (★★★)<br />内 (the inside) + 緒 (together) = 内緒 (secret)	y
meat	71	★★★★☆	肉	ニク		冂 (George Michael's Moustache) + 人 (person) <br />		NIKU - George has got two men's <span style="color:#aa0000;">meat</span> trapped in his 'stache. He particularly NEEds COOlio's <span style="color:#aa0000;">meat</span>.	筋肉 - きんにく - muscle (★★★)<br />筋 (muscle) + 肉 (meat) = 筋肉 (muscle)		y
yen / circle	72	★★★★★	円	エン	まる<span style="font-weight:600; color:#5c73b8;">い</span> -	circular (★)<br />		冂 (George Michael's Moustache) + 亠 (Lid) <br /><br />This one consists of George Michael's Moustache, plus a lid which we'll call his gleaming upper lip.	EN - If you ENjoyed George Michael's Moustache, please tip him one <span style="color:#aa0000;">Yen</span>.	十円 - じゅうえん - ten yen (★★★★★)<br />十 (ten) + 円 (yen / circle) = 十円 (ten yen)	y
small city / dagger radical	73 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★☆☆	市	シ		冂 (George Michael's Moustache) + 十 (ten) <br />		SHI - Since SHE lives in a <span style="color:#aa0000;">small city</span>, she carries a <span style="color:#aa0000;">dagger</span> for protection.<br /><br /><span style="color:#5c73b8;">ｘｘｘ</span> 市 - し - city (suffix) (★)	市民 - しみん - citizen; townspeople (★★)<br />市 (small city) + 民 (folk) = 市民 (citizen)	市長 - しちょう - mayor (★★)<br />市 (small city) + 長 (long / boss) = 市長 (mayor)<br><br><a href="http://kanjidamage.com/tags/37"><span style="text-decoration: underline; color:#0000ff;">SUF</span></a>	y
lung	74	★★☆☆☆	肺	ハイ		月 (moon / organ) + 市 (small city / dagger radical) <br />		HAI - Will I thrust a dagger into your <span style="color:#aa0000;">lung</span>-organs? HAI!	肺炎 - はいえん - pneumonia (★)<br />肺 (lung) + 炎 (flame) = 肺炎 (pneumonia)		y
older sister	75	★★★☆☆	姉	シ	あね -	older sister (★★★)<br />		女 (woman) + 市 (small city / dagger radical) <br /><br />My <span style="color:#aa0000;">older sister</span> is a woman with a dagger!!	SHI - SHE's my <span style="color:#aa0000;">older sister</span>.	お姉さん - おねえさん - elder sister (honorable) (★★★★)<br><br>お姉ちゃん - おねえちゃん - familiar form of "older sister" (★★★)<br><span style=" color:#5c73b8;"></span><br><span style="color:#5c73b8;">お</span> 姉妹 - しまい - sisters (★★★)<br />姉 (older sister) + 妹 (younger sister) = 姉妹 (sisters)	y
eye	76 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	★★★★★	目	モク	め -	eye (★★★★★)<br />		MOKU - It's MORE COOL if you wear sunglasses over your <span style="color:#aa0000;">eye</span>s.	目的 - もくてき - purpose; objective; intention (★★★★)<br />目 (eye) + 的 (motivation / '-al') = 目的 (purpose)<br /><br /><span style="color:#5c73b8;">ｘｘｘ</span> 番目 <span style="color:#5c73b8;">の</span> - ばんめ - cardinal number suffix (e.g. "I am the 5th youngest child") (★★★)<br />番 (number) + 目 (eye) = 番目 (cardinal number suffix) 	<a href="http://kanjidamage.com/tags/25"><span style="text-decoration: underline; color:#0000ff;">SYMBOLIC</span></a> 1/3 of the time	y
risk	77	★☆☆☆☆	冒	ボウ	(<span style="color:#5c73b8;">を</span>) おか<span style="font-weight:600; color:#5c73b8;">す </span><span style="color:#000000;">-</span>	<span style="color:#000000;">to risk (</span>★)<br />		目 (eye) + 日 (sun, day) <br /><br />It's <span style="color:#aa0000;">risky</span> to look at the sun with your eye.	BOU - "You shouldn't <span style="color:#aa0000;">risk</span> going BOWling with Walter."	冒険 - ぼうけん - adventure; venture (★★★)<br />冒 (risk) + 険 (steep) = 冒険 (adventure)	y
hat	78	★★★☆☆	帽	ボウ		市 (small city / dagger radical) + 冒 (risk) (Same-ON) <br />		Wear a <span style="color:#aa0000;">hat</span> to protect yourself from danger such as daggers.	BOU - I wear a special BOWLing <span style="color:#aa0000;">hat</span> which I claim gives me more strikes.	帽子 - ぼうし - hat (★★★★)<br />帽 (hat) + 子 (child) = 帽子 (hat)	y
my own	79	★★★★★	自	ジ	みずか<span style="font-weight:600; color:#5c73b8;">ら </span><span style="color:#000000;">-</span>	for one's self; personally (★)<br />		目 (eye) +&nbsp;&nbsp;丶 (dot)	JI - JESUS said, before you make fun of the splinter in my eye, take check out the huge-ass log in <span style="color:#aa0000;">YOUR OWN </span>eye.	自由 <span style="color:#5c73b8;">な</span> - じゆう - freedom (★★★★★)<br />自 (my own) + 由 (freedom / reason) = 自由 (freedom)	y
beret	80 <img src="64641e1d867976dd37416c68a0796bf5.jpg" />	(top radical)	亠								
restaurant	81	★★☆☆☆	亭	テイ		亠 (beret) + 口 (mouth / small box radical) + 冂 (George Michael's Moustache) + 丁 (nail) <br /><br />The dude with the beret and the stache opens his mouth at the <span style="color:#aa0000;">restaurant</span> and bites a big ole nail. Mad lawsuits ensue!<br />		TEI - TAKE me to a <span style="color:#aa0000;">restaurant</span> - I'm a DINNER WHORE.	<span style="color:#5c73b8;">ｘｘｘ</span> 亭 -てい - restaurant (★)		y
bring to a halt	82	★★☆☆☆	停	テイ		亻 (personleft) + 亭 (restaurant) (Same-ON) <br />		TEI - The police person <span style="color:#000000;">brings a </span><span style="color:#aa0000;">halt</span> to the restaurant because too many people got a damn nail in their sandwitch and what the hell kind of deal is that, anyway?	バス停 - ばすてい - bus stop (★★)	各駅停車 - かくえきていしゃ - local train; train that stops at every station (★★)<br />各 (each) + 駅 (train station) + 停 (bring to a halt) + 車 (car) = 各駅停車 (local train)	y
graduate	83	★★☆☆☆	卒	ソツ		亠 (beret) + 人 (person) + 十 (ten) <br />		SOTSU - Out of the ten people in class, only two people managed to <span style="color:#aa0000;">graduate</span>, and SO-TWO were issued the customary berets.	卒業 <span style="color:#5c73b8;">する</span> - そつぎょう - graduation (★★★)<br />卒 (graduate) + 業 (business) = 卒業 (graduation)		y
